video_id,video_timestamp,video_duration,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,suggested_words,url
7243002655994350875,1686392977,0,18008,1960,1781,521822,Ausländer abschwiben wenn sie nix für unser land machen wollen #nurdieafd💙 #seischlauwählblau #AFD #unserlandzuerst💙 ,False,afd.ettlingen,Ortsverband Ettlingen,10500,24,87200,76,128,False,"['nurdieafd💙', 'seischlauwählblau', 'afd', 'unserlandzuerst💙']",https://www.tiktok.com/@afd.ettlingen/video/7243002655994350875
7314731482814172449,1703093643,5,36992,3175,0,521646,#münchen #habeckmussweg #ampelmussweg #olafscholzmussweg ,False,muenchen_zeigt_gesicht,München Zeigt Gesicht 🕊️,32000,30,410200,162,4,False,"['münchen', 'habeckmussweg', 'ampelmussweg', 'olafscholzmussweg']",https://www.tiktok.com/@muenchen_zeigt_gesicht/video/7314731482814172449
7359186149719461152,1713444054,0,47302,10592,299,521208,#krahtok #björnhöckeforkanzler #maxkrah #baerbockmussweg #fyyyp #scholzweg👊 #ampelmussweg #maximiliankrah #fypシ゚viral #aliceweidel💙 #fyp #foryou #fyppppppppppppppppppppppp ,False,einigkeit1,Deutscher,11400,1714,434100,127,15600,False,"['krahtok', 'björnhöckeforkanzler', 'maxkrah', 'baerbockmussweg', 'fyyyp', 'scholzweg👊', 'ampelmussweg', 'maximiliankrah', 'fypシ゚viral', 'aliceweidel💙', 'fyp', 'foryou', 'fyppppppppppppppppppppppp']",https://www.tiktok.com/@einigkeit1/video/7359186149719461152
7321710518975122721,1704718582,18,40197,544,652,520767,Jetzt sind wir dran 🍿#demo #landwirtschaft #bauern #wirhaltenzusammen #ampelmussweg #freiheit #bremendemo #johndeere #wirhaltenzusammen ,False,maria_marichen_,🌸maria_marichen_🌸,124300,899,1600000,544,115900,False,"['demo', 'landwirtschaft', 'bauern', 'wirhaltenzusammen', 'ampelmussweg', 'freiheit', 'bremendemo', 'johndeere', 'wirhaltenzusammen']",https://www.tiktok.com/@maria_marichen_/video/7321710518975122721
7232365065842855194,1683916223,0,8705,110,463,520368,Sei dabei Deutschland groß zu machen 🤍💙#seischlauwählblau #afd ,False,afd.ettlingen,Ortsverband Ettlingen,10500,24,87200,76,128,False,"['seischlauwählblau', 'afd']",https://www.tiktok.com/@afd.ettlingen/video/7232365065842855194
7361450629312646433,1713971294,64,15693,1285,1042,519617,жалко бабушку  #путинхуйло #путинвор #русскиймир #путин #кремль #russlanddeutsche #afddeutschland #русскиевгермании #москва #украина #пропаганда #россия #народ #война #нетвойне #afd #россия🇷🇺 #украина🇺🇦 ,False,kukla4242,kukla 4242,37600,398,1000000,187,71,False,"['путинхуйло', 'путинвор', 'русскиймир', 'путин', 'кремль', 'russlanddeutsche', 'afddeutschland', 'русскиевгермании', 'москва', 'украина', 'пропаганда', 'россия', 'народ', 'война', 'нетвойне', 'afd', 'россия🇷🇺', 'украина🇺🇦']",https://www.tiktok.com/@kukla4242/video/7361450629312646433
7342035623458376993,1709450897,266,27777,4974,2607,518422,#krieg##russland#putin#deutschland#frieden#wahrheit#dieampelmussweg#mittelstand#fyp#foryoupage ,False,bennowagner55,bennowagner55,7310,254,43000,99,1504,False,"['krieg', 'russland', 'putin', 'deutschland', 'frieden', 'wahrheit', 'dieampelmussweg', 'mittelstand', 'fyp', 'foryoupage']",https://www.tiktok.com/@bennowagner55/video/7342035623458376993
7313114331321765153,1702717125,53,34286,709,613,515708,Das sind die 50 Gründe warum es zu Neuwahlen kommen muss❗️pt.1 #hossundhopf #kianhoss #hoss #neuwahlen #ampelkoalition #ampelmussweg,False,geldgedanken_,geldgedanken_,26100,8,299100,225,67,False,"['hossundhopf', 'kianhoss', 'hoss', 'neuwahlen', 'ampelkoalition', 'ampelmussweg']",https://www.tiktok.com/@geldgedanken_/video/7313114331321765153
7275408413360655649,1693938028,0,18002,3055,8004,515103,"Wählt ihr schlau, wählt ihr Blau💙 #AfD #alternativefürdeutschland #politik #wahlen ",False,alternativefurde,AfD,1170,230,18700,2,32,False,"['afd', 'alternativefürdeutschland', 'politik', 'wahlen']",https://www.tiktok.com/@alternativefurde/video/7275408413360655649
7358035157690879264,1713176073,91,11215,2325,2598,514524,#meinungsfreiheitauftiktok #außenministerin #bundespräsident #Bundeskanzler #neuwahlensofort #ampelmussweg #grüneneindanke ,False,uwpla,💙🇩🇪UwPla🇵🇭♥️,7358,277,78900,512,40500,False,"['meinungsfreiheitauftiktok', 'außenministerin', 'bundespräsident', 'bundeskanzler', 'neuwahlensofort', 'ampelmussweg', 'grüneneindanke']",https://www.tiktok.com/@uwpla/video/7358035157690879264
7321106067985812769,1704577845,23,4770,1793,1247,511010,"Das Video ist von 2021! Es geht aber um den Inhalt und der bleibt aktuell! Egal ob zu den C-Demos, Palästina Demos oder wie jetzt bei den Bauern Demos. Wird es brenzlig dann sind Sie da!  #politik #demokratie #freiheit  #meinungsfreiheit #deutschland🇩🇪 #ampelmussweg #grüneneindanke #afd #bauerndemo #bauern ",False,nameless_ghoul7481,Nameless Ghoul,15400,379,151500,138,2454,False,"['politik', 'demokratie', 'freiheit', 'meinungsfreiheit', 'deutschland🇩🇪', 'ampelmussweg', 'grüneneindanke', 'afd', 'bauerndemo', 'bauern']",https://www.tiktok.com/@nameless_ghoul7481/video/7321106067985812769
7144270138781535494,1663405025,9,27081,302,562,507948,#grüneneindanke #Garten #GameTok #grill ,False,pilz_wie_der_im_wald,Pilz wie der im Wald,11900,548,83100,427,5572,False,"['grüneneindanke', 'garten', 'gametok', 'grill']",https://www.tiktok.com/@pilz_wie_der_im_wald/video/7144270138781535494
7189251010081180934,1673877945,41,25966,1802,1148,507169,Annalena Baerbock verrät eigenes Volk 🤬 #regierungsversagen #foryoupage #fürdich #foryoupage ,False,kettneredelmetalle_de,Kettner-Edelmetalle.de,60700,5,1300000,729,45,False,"['regierungsversagen', 'foryoupage', 'fürdich', 'foryoupage']",https://www.tiktok.com/@kettneredelmetalle_de/video/7189251010081180934
7277789612712496389,1694516400,62,29559,180,34,507060,Auf der engsten Straße DEUTSCHLANDS ✪ FLIXBUS Fernbus Simulator-Teil 8#afddeutschland  #deutschland,False,carolinejenkin19753,carolinejenkin19753,11900,0,33800,33,0,False,"['afddeutschland', 'deutschland']",https://www.tiktok.com/@carolinejenkin19753/video/7277789612712496389
7274287629561056544,1693677078,35,39768,3000,1420,506730,#Fakten #mutzurwahrheit #ulrichsiegmund #AfD #Aufklärung #niewiedercdu #Abzocke #GEZ #Rundfunk #Propaganda,False,mutzurwahrheit90,Ulrich Siegmund,399300,112,5300000,134,2330,False,"['fakten', 'mutzurwahrheit', 'ulrichsiegmund', 'afd', 'aufklärung', 'niewiedercdu', 'abzocke', 'gez', 'rundfunk', 'propaganda']",https://www.tiktok.com/@mutzurwahrheit90/video/7274287629561056544
7325491117527403809,1705598829,118,49336,856,2632,506630,Von Rassismus keine Spur zu sehen! #afd #foryou #fyp #viral #viralvideo #afddeutschland #foryoupage #viraltiktok #unterhaltung ,False,daannyy_21,MVP,27100,58,932000,214,1257,False,"['afd', 'foryou', 'fyp', 'viral', 'viralvideo', 'afddeutschland', 'foryoupage', 'viraltiktok', 'unterhaltung']",https://www.tiktok.com/@daannyy_21/video/7325491117527403809
7259767758198426906,1690296406,35,10713,1268,1573,506245,#habeck #habeckmussweg #lachen #klima #wirtschaft #welt #kriese #finanzen #fürdich #fypシ ,False,mucki_on_tour1,Mucki,116800,3594,2800000,1574,18100,False,"['habeck', 'habeckmussweg', 'lachen', 'klima', 'wirtschaft', 'welt', 'kriese', 'finanzen', 'fürdich', 'fypシ']",https://www.tiktok.com/@mucki_on_tour1/video/7259767758198426906
7320207054038240545,1704368531,223,37243,3414,2513,503527,#bürgerdialog #politik #meinungsfreiheit #demokratie #deutschland #grüneneindanke #ampelmussweg #afd #fyp #viral ,False,nameless_ghoul7481,Nameless Ghoul,15400,379,151500,138,2454,False,"['bürgerdialog', 'politik', 'meinungsfreiheit', 'demokratie', 'deutschland', 'grüneneindanke', 'ampelmussweg', 'afd', 'fyp', 'viral']",https://www.tiktok.com/@nameless_ghoul7481/video/7320207054038240545
7206634235497680134,1677925297,55,6953,1877,927,503230,Immer mehr melden Insolvenz an! #insolvenz #habeckmussweg #peekandcloppenburg #einzelhandel #fy #fyp ,False,tatsachederwelt,Tatsache der Welt,44700,2,1000000,248,1244,False,"['insolvenz', 'habeckmussweg', 'peekandcloppenburg', 'einzelhandel', 'fy', 'fyp']",https://www.tiktok.com/@tatsachederwelt/video/7206634235497680134
7282409315980414240,1695568056,72,26421,3458,2271,503093,Bericht von Spiegel TV zur Landtagswahl in Bayern. #bayern #grüne #csu #spd #afd #afddeutschland #politik #wahlen #ltwby23 #deutschland  #CapCut #fürdich #fürdichpage #fy #fyp #viral ,False,enjoylife.exe,WorldOfMike,26300,53,1100000,244,20800,False,"['bayern', 'grüne', 'csu', 'spd', 'afd', 'afddeutschland', 'politik', 'wahlen', 'ltwby23', 'deutschland', 'capcut', 'fürdich', 'fürdichpage', 'fy', 'fyp', 'viral']",https://www.tiktok.com/@enjoylife.exe/video/7282409315980414240
7226433396677922074,1682535149,0,20818,4037,474,498116,#habeck #ricardalang #grüne #grüneneindanke #fy #fyp #fypシ #foryou #foryoupage #foryoupageofficiall #f#funnyvideos #grünermisst #klima #klimaaktivisten #idiot #dumm #deutschland #CapCut ,False,redshark0711,🇭🇷<|| InsigniaTurbo ||>🇭🇷,747,171,23100,46,756,False,"['habeck', 'ricardalang', 'grüne', 'grüneneindanke', 'fy', 'fyp', 'fypシ', 'foryou', 'foryoupage', 'foryoupageofficiall', 'f', 'funnyvideos', 'grünermisst', 'klima', 'klimaaktivisten', 'idiot', 'dumm', 'deutschland', 'capcut']",https://www.tiktok.com/@redshark0711/video/7226433396677922074
7326867129746099489,1705919204,10,6818,1191,602,497194,#atomausstieg #regierung #Politik #eautos #klimawandel #krieg #armut #bürgergeld # #armut #Dummheit #grüne #klimaaktivisten #klimakleber #migration #ausländer #flüchtlinge  #putin #diktatur #ukraine #linksfaschismus #habeck #afd #migration #russland #dieampelmussweg ,False,nur.noch.afd1,George,45200,50,459500,906,211,False,"['atomausstieg', 'regierung', 'politik', 'eautos', 'klimawandel', 'krieg', 'armut', 'bürgergeld', 'armut', 'dummheit', 'grüne', 'klimaaktivisten', 'klimakleber', 'migration', 'ausländer', 'flüchtlinge', 'putin', 'diktatur', 'ukraine', 'linksfaschismus', 'habeck', 'afd', 'migration', 'russland', 'dieampelmussweg']",https://www.tiktok.com/@nur.noch.afd1/video/7326867129746099489
7208518257492495622,1678363952,15,5091,5554,741,496694,#wachaufdeutschland #wirsinddasvolk #fürdichpage #tiktokviral #fürdich #deutschlandwachauf #deutschlandstehauf #deutschland #germany #foryou #fypシ #fd #germanysaysno #wariscomming ,False,noridius.black,"Noridius, the Black Knight",5169,2183,44900,321,3041,False,"['wachaufdeutschland', 'wirsinddasvolk', 'fürdichpage', 'tiktokviral', 'fürdich', 'deutschlandwachauf', 'deutschlandstehauf', 'deutschland', 'germany', 'foryou', 'fypシ', 'fd', 'germanysaysno', 'wariscomming']",https://www.tiktok.com/@noridius.black/video/7208518257492495622
7055782442128772357,1642802369,104,35145,11850,1348,496153,#Freiheit #mutzurwahrheit #Impfpflicht #ulrichsiegmund #AfD #2G #Pflege #Corona,False,mutzurwahrheit90,Ulrich Siegmund,399300,112,5300000,134,2330,False,"['freiheit', 'mutzurwahrheit', 'impfpflicht', 'ulrichsiegmund', 'afd', '2g', 'pflege', 'corona']",https://www.tiktok.com/@mutzurwahrheit90/video/7055782442128772357
7325455850942827809,1705590610,15,16880,1637,992,493795,#wirthagrar #foryou #ichbinfahrer #truckdriver #sobinich #v8 #lovemytruck #Scania #a7 #regierungsversagen ,False,v8_amarathine,V8_Amarathine,4684,1124,74300,276,3771,False,"['wirthagrar', 'foryou', 'ichbinfahrer', 'truckdriver', 'sobinich', 'v8', 'lovemytruck', 'scania', 'a7', 'regierungsversagen']",https://www.tiktok.com/@v8_amarathine/video/7325455850942827809
7248577809965223195,1687691045,117,31412,2320,1848,493747,#Afd #aliceweidel #migration #migrationspolitik #multikulti #thüringen #Strom #erneuerbareenergien #Miete #habeck #habeckmussweg #grüngehtgarnicht #diegrünen ,False,brick.72,brick.72 😉,10100,400,139200,430,5439,False,"['afd', 'aliceweidel', 'migration', 'migrationspolitik', 'multikulti', 'thüringen', 'strom', 'erneuerbareenergien', 'miete', 'habeck', 'habeckmussweg', 'grüngehtgarnicht', 'diegrünen']",https://www.tiktok.com/@brick.72/video/7248577809965223195
7079078031855226118,1648226295,153,27871,4502,2608,493629,#Freiheit #ulrichsiegmund #mutzurwahrheit #Fakten #AfD #ltlsa #corona,False,mutzurwahrheit90,Ulrich Siegmund,399300,112,5300000,134,2330,False,"['freiheit', 'ulrichsiegmund', 'mutzurwahrheit', 'fakten', 'afd', 'ltlsa', 'corona']",https://www.tiktok.com/@mutzurwahrheit90/video/7079078031855226118
7327140971840277793,1705983010,104,27859,7302,992,490734,#mutzurwahrheit #selberdenken #dieternuhr ,False,micha_halt,Böser alter Mann,4362,390,35400,133,2475,False,"['mutzurwahrheit', 'selberdenken', 'dieternuhr']",https://www.tiktok.com/@micha_halt/video/7327140971840277793
7173925401427840262,1670309730,147,17279,3978,3440,490136,#news #breakingnews #foryou #illerkirchberg #ulm #asylant #asylchaos #sozialtourismus #sozialbetrug #eritrea #illerkirchberg_stuttgart_ulm #wirtschaftsflüchtlinge #asylbetrug #asylanten #diegrünenmüssenweg #baerbockmussweg #Baerbock #habeckmussweg #NancyFaeser  #Asylbewerber #asylantenheim #afdbundestag #afd #afdbundestagsfraktion #seischlauwählblau #nurnochafd #afdfürdeutschland #rechtsruck #politischemitte ,False,der_systemkritiker,Nichts für schwache Nerven,46800,168,793200,899,4860,False,"['news', 'breakingnews', 'foryou', 'illerkirchberg', 'ulm', 'asylant', 'asylchaos', 'sozialtourismus', 'sozialbetrug', 'eritrea', 'illerkirchberg_stuttgart_ulm', 'wirtschaftsflüchtlinge', 'asylbetrug', 'asylanten', 'diegrünenmüssenweg', 'baerbockmussweg', 'baerbock', 'habeckmussweg', 'nancyfaeser', 'asylbewerber', 'asylantenheim', 'afdbundestag', 'afd', 'afdbundestagsfraktion', 'seischlauwählblau', 'nurnochafd', 'afdfürdeutschland', 'rechtsruck', 'politischemitte']",https://www.tiktok.com/@der_systemkritiker/video/7173925401427840262
7359895529033190689,1713609222,60,24487,294,547,488455,#viral #viralvideo #olafscholzmussweg #meine #bauern #neu #wahl #lang #timo #habeck #olafscholz #lügenpresse #lügenpresse #lindner #aliceweidel #meinekanzlerin #nurafd #afd #berbock #ampel #ampelmussweg ,False,uwevonhier2,uwevonhier2,19700,4639,436500,1821,561,False,"['viral', 'viralvideo', 'olafscholzmussweg', 'meine', 'bauern', 'neu', 'wahl', 'lang', 'timo', 'habeck', 'olafscholz', 'lügenpresse', 'lügenpresse', 'lindner', 'aliceweidel', 'meinekanzlerin', 'nurafd', 'afd', 'berbock', 'ampel', 'ampelmussweg']",https://www.tiktok.com/@uwevonhier2/video/7359895529033190689
7144680257327467782,1663500508,126,47359,4175,2519,487802,#deutschlandabernormal🇩🇪 #afdfraktion #afddeutschland #bundestagswahl ,False,afd_rheinlandpfalz,AfD_RheinlandPfalz,20800,17,173800,34,412,False,"['deutschlandabernormal🇩🇪', 'afdfraktion', 'afddeutschland', 'bundestagswahl']",https://www.tiktok.com/@afd_rheinlandpfalz/video/7144680257327467782
7352908376646438176,1711982396,0,26643,538,2943,487206,#fyp #foryou #viral #afd #seischlauwählblau #foryoupage #fypシ #fypシ゚viral #tiktok #fürdich ,False,team_abschieben,Partei für Deutschland,8082,29,48100,7,80,False,"['fyp', 'foryou', 'viral', 'afd', 'seischlauwählblau', 'foryoupage', 'fypシ', 'fypシ゚viral', 'tiktok', 'fürdich']",https://www.tiktok.com/@team_abschieben/video/7352908376646438176
7316783153761307936,1703571421,0,25916,3314,1050,486893,#traktordemo #generalstreik #berlin #politik #deutschland #landwirtschaft #landwirt #bauern #ampel #ampelmussweg #demo #ampelregierung #spedition #lkwfahrer #agra #steuern #agra #steuererhöhung #diesel #wirzusammen #wirsinddasvolk #grüneneindanke #traktor ,False,frankneumann39,Frank,3766,741,46400,101,38400,False,"['traktordemo', 'generalstreik', 'berlin', 'politik', 'deutschland', 'landwirtschaft', 'landwirt', 'bauern', 'ampel', 'ampelmussweg', 'demo', 'ampelregierung', 'spedition', 'lkwfahrer', 'agra', 'steuern', 'agra', 'steuererhöhung', 'diesel', 'wirzusammen', 'wirsinddasvolk', 'grüneneindanke', 'traktor']",https://www.tiktok.com/@frankneumann39/video/7316783153761307936
7135861813463256325,1661447305,153,18644,7033,2375,483041,#fyp #foryoupage #viral #endeallermaßnahmen #lauterbach🤮 #lauterbachlügt #lauterbachmusssweg #grüneneindanke #coronavirus #maßnahmenwahnsinn #neinzurimpfpflicht #gegenimpfpflicht #impfungschütztanderenicht #biontechplörre #politikdeutschland #bild,False,st.peters17,Stephan Peters,21700,106,420300,242,756,False,"['fyp', 'foryoupage', 'viral', 'endeallermaßnahmen', 'lauterbach🤮', 'lauterbachlügt', 'lauterbachmusssweg', 'grüneneindanke', 'coronavirus', 'maßnahmenwahnsinn', 'neinzurimpfpflicht', 'gegenimpfpflicht', 'impfungschütztanderenicht', 'biontechplörre', 'politikdeutschland', 'bild']",https://www.tiktok.com/@st.peters17/video/7135861813463256325
7315790465847020832,1703340208,36,70412,2109,1053,482975,!Wegfall der Subventionen für Agrar- und Dieselkraftstoff sowie wegfall der Kfz- Steuerbefreiung in der Landwirtschafft! Es betrifft euch alle… #demo#demokoblenz#dieampelmussweg#ampel#agrartechnik#landwirtschaft#56aktuell#rammstein#case#fendt#deutz#fy  ,False,patberead,scottish highlands,3965,171,251600,50,15500,False,"['demo', 'demokoblenz', 'dieampelmussweg', 'ampel', 'agrartechnik', 'landwirtschaft', '56aktuell', 'rammstein', 'case', 'fendt', 'deutz', 'fy']",https://www.tiktok.com/@patberead/video/7315790465847020832
7325712120165797152,1705650278,5,45279,437,3084,482850,#AfD #deutschland #afdfraktion #badenwürttemberg #stuttgart #fyp #fürdich #viral ,False,miguelklaussafd,Miguel Klauß,303600,2254,3300000,842,4479,False,"['afd', 'deutschland', 'afdfraktion', 'badenwürttemberg', 'stuttgart', 'fyp', 'fürdich', 'viral']",https://www.tiktok.com/@miguelklaussafd/video/7325712120165797152
7323536174839123232,1705143651,21,45312,1807,1552,482723,"Deutschland hat einen Kanzler verdient, der sein Land liebt! #deutschland #afddeutschland #💙 #politik #afdedit ",False,bastion.afd,Bastion AFD🇩🇪,53400,42,2100000,105,438,False,"['deutschland', 'afddeutschland', '💙', 'politik', 'afdedit']",https://www.tiktok.com/@bastion.afd/video/7323536174839123232
7136072466136337670,1661496353,355,34647,6249,1622,482028,#nicky100185 #afd #zukunft #politik #bundestag #deutschlandwachauf #energiewende #ampelkoalition #mussweg #scholzmussweg #wirsinddasvolk #katastrophenpolitik #aliceweidel #weidel #alice #armut #nichtunserkrieg #nordstream2 #aufmachen ,False,nicky100185,🕊Nicky🕊,10900,103,116900,1813,39000,False,"['nicky100185', 'afd', 'zukunft', 'politik', 'bundestag', 'deutschlandwachauf', 'energiewende', 'ampelkoalition', 'mussweg', 'scholzmussweg', 'wirsinddasvolk', 'katastrophenpolitik', 'aliceweidel', 'weidel', 'alice', 'armut', 'nichtunserkrieg', 'nordstream2', 'aufmachen']",https://www.tiktok.com/@nicky100185/video/7136072466136337670
7299457464284548384,1699537388,0,63391,3271,1011,480808,#based #meme #afddeutschland ,False,basedkanal,Based Kanal,3898,1621,212000,109,0,False,"['based', 'meme', 'afddeutschland']",https://www.tiktok.com/@basedkanal/video/7299457464284548384
7352241193771732256,1711827056,126,5583,1552,2542,479954,#foryou #foryoupage #viral #tiktok #fyp #fy #fypシ #life #live #like #deutschland #2024 #schweiz #austria #nachrichten #news #tv #pluswegherzrot #trend #trending #trends #eu #europe #world #breakingnews #new #neu #mv #sh #hamburg #berlin #nrw #rp #bw #bayern #bremen #niedersachsen #brandenburg #thüringen #sachsen #sachsenanhalt #saarland #hessen #viralvideos #video #viralvideo #viraltiktok #tik_tok #tiktoknews #tiktokgermany #following #follow #followers😘thanku #fypage #f #deutschlandviews #germany #switzerland #österreich #foru #foruyou #forupage #folgenfürmehr #folgemir #folgenlikenkommentierenundteilen #teilen #liken #share #folge #breaking #viralnews #newsviral #comment #kommentare #luxembourg #luxemburg #fürdich #fürdichpage #für #fürdichseiteシ #newsforyou #newsfürdich #push #pushvideo #pushmyvideo #pushupchallenge #4u #4you #4upage #4yp #4youpage #machdasplusweg #machdasherzrot #letsgo #grow #push #watch #watchmegrow #watchmyvideo #growupwithme #growmyaccount #growingup #breaking #breakingnews #thomaspietsch #1985 #85 #pietschnews #newstime #viralvideo #viraltiktok #foryou #foryoupage #foryourpage #foru #viralvideo #video #viraltiktok #fypシ #fy #funny #foryourpage #fypage #fypシ゚viral #tik_tok #tiktoker #tiktoknews #foryou #foryoupage #fypシ #fy #funny #foryourpage #fypage #fypシ゚viral #following #follower #followme #folge #folgenfürmehr #folgemir #fürdich #fürdichpage #fürdichseiteシ #fürdichseiteviral #video #videoviral #viralvideo #viralvideo #tiktok #rtlaktuell #newstime #life #live #like #likes #likess #love #demo #protest #demonstration #deutschland #germany #demokratie #berl #münchen #köln #hamburg #leipzig #dresden #rechts #links #politics #politik #regierung #government #afd #afddeutschland #afdfraktion #werteunion #ampel #ampelkoalition #ampelmussweg #ampelregierung #ampelrücktritt #ampelrücktrittsofort #rücktrittampel #rücktrittbundesregierung #braun #krieg #kriege #war #warzone #warzoneclips #aerosol #aerosolbombe #einsatz #russia #russian #russia🇷🇺 #russland #putin #moscow #ukraine #kiev #zelensky #wirkung #army #armee #military #militär ,False,thomas_pietsch_1985,Thomas Pietsch,96100,7069,1900000,11100,48000,False,"['foryou', 'foryoupage', 'viral', 'tiktok', 'fyp', 'fy', 'fypシ', 'life', 'live', 'like', 'deutschland', '2024', 'schweiz', 'austria', 'nachrichten', 'news', 'tv', 'pluswegherzrot', 'trend', 'trending', 'trends', 'eu', 'europe', 'world', 'breakingnews', 'new', 'neu', 'mv', 'sh', 'hamburg', 'berlin', 'nrw', 'rp', 'bw', 'bayern', 'bremen', 'niedersachsen', 'brandenburg', 'thüringen', 'sachsen', 'sachsenanhalt', 'saarland', 'hessen', 'viralvideos', 'video', 'viralvideo', 'viraltiktok', 'tik_tok', 'tiktoknews', 'tiktokgermany', 'following', 'follow', 'followers😘thanku', 'fypage', 'f', 'deutschlandviews', 'germany', 'switzerland', 'österreich', 'foru', 'foruyou', 'forupage', 'folgenfürmehr', 'folgemir', 'folgenlikenkommentierenundteilen', 'teilen', 'liken', 'share', 'folge', 'breaking', 'viralnews', 'newsviral', 'comment', 'kommentare', 'luxembourg', 'luxemburg', 'fürdich', 'fürdichpage', 'für', 'fürdichseiteシ', 'newsforyou', 'newsfürdich', 'push', 'pushvideo', 'pushmyvideo', 'pushupchallenge', '4u', '4you', '4upage', '4yp', '4youpage', 'machdasplusweg', 'machdasherzrot', 'letsgo', 'grow', 'push', 'watch', 'watchmegrow', 'watchmyvideo', 'growupwithme', 'growmyaccount', 'growingup', 'breaking', 'breakingnews', 'thomaspietsch', '1985', '85', 'pietschnews', 'newstime', 'viralvideo', 'viraltiktok', 'foryou', 'foryoupage', 'foryourpage', 'foru', 'viralvideo', 'video', 'viraltiktok', 'fypシ', 'fy', 'funny', 'foryourpage', 'fypage', 'fypシ゚viral', 'tik_tok', 'tiktoker', 'tiktoknews', 'foryou', 'foryoupage', 'fypシ', 'fy', 'funny', 'foryourpage', 'fypage', 'fypシ゚viral', 'following', 'follower', 'followme', 'folge', 'folgenfürmehr', 'folgemir', 'fürdich', 'fürdichpage', 'fürdichseiteシ', 'fürdichseiteviral', 'video', 'videoviral', 'viralvideo', 'viralvideo', 'tiktok', 'rtlaktuell', 'newstime', 'life', 'live', 'like', 'likes', 'likess', 'love', 'demo', 'protest', 'demonstration', 'deutschland', 'germany', 'demokratie', 'berl', 'münchen', 'köln', 'hamburg', 'leipzig', 'dresden', 'rechts', 'links', 'politics', 'politik', 'regierung', 'government', 'afd', 'afddeutschland', 'afdfraktion', 'werteunion', 'ampel', 'ampelkoalition', 'ampelmussweg', 'ampelregierung', 'ampelrücktritt', 'ampelrücktrittsofort', 'rücktrittampel', 'rücktrittbundesregierung', 'braun', 'krieg', 'kriege', 'war', 'warzone', 'warzoneclips', 'aerosol', 'aerosolbombe', 'einsatz', 'russia', 'russian', 'russia🇷🇺', 'russland', 'putin', 'moscow', 'ukraine', 'kiev', 'zelensky', 'wirkung', 'army', 'armee', 'military', 'militär']",https://www.tiktok.com/@thomas_pietsch_1985/video/7352241193771732256
7324857340329544992,1705451279,16,22468,1177,845,479933,Deutschland geht auf die Straße und fordert den Rücktritt dieser unfassbar unfähigen Regierung!!! #deutschlandwehrtsich #historischesereignis #deutschlandprotest #protest #bundesregierung #ampelregierung #ampelkoalition #ampelmussweg #grüne #grünen #grüneneindanke #grünen🤮 #olafscholz #roberthabeck #annalenabaerbock #deutschland #hofreiter #hofreitermussweg #politik #korruptepolitiker ,False,kontro.versum,Klartext TV,12900,457,54300,79,43,False,"['deutschlandwehrtsich', 'historischesereignis', 'deutschlandprotest', 'protest', 'bundesregierung', 'ampelregierung', 'ampelkoalition', 'ampelmussweg', 'grüne', 'grünen', 'grüneneindanke', 'grünen🤮', 'olafscholz', 'roberthabeck', 'annalenabaerbock', 'deutschland', 'hofreiter', 'hofreitermussweg', 'politik', 'korruptepolitiker']",https://www.tiktok.com/@kontro.versum/video/7324857340329544992
7286172077269323040,1696444153,84,48959,6506,308,479048,#grünermist #ampelmussweg ,False,steveco90,Gonzalez,24500,1783,275700,444,5518,False,"['grünermist', 'ampelmussweg']",https://www.tiktok.com/@steveco90/video/7286172077269323040
7229925974756838682,1683348326,28,40155,753,1645,477342,#aliceweidel #afd #bundestag #politik #unserlandzuerst #deutschland #ampelmussweg #liebegehtraus #diewahrheit #wahrheit #womanpower #esreicht #alice #charmant ,False,bozaidon,Bo Zai Don,26700,103,289000,9,2631,False,"['aliceweidel', 'afd', 'bundestag', 'politik', 'unserlandzuerst', 'deutschland', 'ampelmussweg', 'liebegehtraus', 'diewahrheit', 'wahrheit', 'womanpower', 'esreicht', 'alice', 'charmant']",https://www.tiktok.com/@bozaidon/video/7229925974756838682
